_id,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
1512705600000,0.025509,0.025629,0.024982,0.025385,3014.273,1512707399999,76.36007701,3392
1512707400000,0.025378,0.026571,0.0253,0.026479,2827.646,1512709199999,73.39130895,3566
1512709200000,0.026479,0.028487,0.026453,0.028301,6210.335,1512710999999,170.05039544,6076
1512711000000,0.0283,0.028665,0.026349,0.026556,6520.803,1512712799999,180.10543178,6690
1512712800000,0.026556,0.027473,0.026353,0.026584,3767.15,1512714599999,101.13163902,3507
1512714600000,0.026562,0.026592,0.025423,0.025643,3091.086,1512716399999,80.40997528,3650
1512716400000,0.025643,0.025968,0.025076,0.025499,2770.089,1512718199999,70.73067616,3173
1512718200000,0.025504,0.026305,0.025419,0.025806,2263.192,1512719999999,58.52738553,3036
1512720000000,0.025806,0.026286,0.025805,0.026188,2293.627,1512721799999,59.69443423,3280
1512721800000,0.026189,0.0275,0.02615,0.027473,3267.343,1512723599999,87.0367365,5150
1512723600000,0.027428,0.027887,0.026993,0.027799,4078.066,1512725399999,112.01881032,4258
1512725400000,0.0278,0.028826,0.027568,0.028202,3963.649,1512727199999,112.24266563,5686
1512727200000,0.028176,0.028487,0.027753,0.02825,3520.171,1512728999999,99.15367403,5149
